,Mystery_Data_X,Mystery_Data_Y,Modified
0,160.4982333,1555.0248797,True
1,183.1594673,764.843976,True
2,138.6097081,129.5020649,False
3,122.5108218,737.2606823,True
4,160.2391875,1135.5304827,True
5,134.9062184,475.5092153,True
6,107.0995427,889.6526493,True
7,140.9677313,127.9742781,False
8,147.7247941,145.0836487,False
9,160.6671602,,True
10,150.5097557,503.791678,True
11,124.2988639,654.5551584,True
12,124.9817985,107.2172587,False
13,106.7428555,129.2742735,False
14,183.5315151,185.895182,False
15,176.1222905,154.4110859,False
16,150.1632393,93.74622529,False
17,178.4473604,166.8566243,False
18,160.1099261,152.7275166,False
19,106.102767,87.21564593,False
20,167.0274651,185.8928735,False
21,151.5897823,125.6172492,False
22,171.7227438,94.71755169,False
23,101.8630972,127.9523071,False
24,60.60851331,535.243564,True
25,98.86487028,1294.5368702,True
26,131.7479375,137.0339496,False
27,159.2812486,379.8843738,True
28,112.124873,1646.6616282999998,True
29,119.2884966,93.03476075,False
30,113.9053097,167.6822802,False
31,133.8494831,139.0900036,False
32,201.9986241,1091.5239935,True
33,143.7357332,986.4074588,True
34,105.985245,,True
35,137.1190178,169.8062256,False
36,131.9780842,108.65443,False
37,103.8514798,408.8155058,True
38,164.1138106,,True
39,97.77070809,431.0911402,True
40,120.368213,138.7749569,False
41,134.2282433,84.26328287,False
42,125.2136005,126.663593,False
43,168.4937218,,True
44,155.5182334,955.3028636,True
45,100.6245621,180.5708159,False
46,124.2197162,732.7935396,True
47,163.6271395,121.7711511,False
48,136.9676552,124.0312378,False
49,127.5781166,486.8746192,True
50,85.62427989,119.1420088,False
51,120.4901199,972.08928623,True
52,97.61554157,164.2434627,False
53,116.8012,101.867144,False
54,144.9758762,2032.0989018999999,True
55,98.91938395,502.28973080000003,True
56,130.9130501,105.5409876,False
57,163.3162374,766.5426766,True
58,164.2751007,157.9434316,False
59,137.2579509,,True
60,107.2627086,110.0709808,False
61,115.185207,159.8833664,False
62,118.3067957,744.4556047,True
63,130.8932272,2287.3347104,True
64,112.3995554,,True
65,130.5458903,1094.9638885,True
66,144.0454458,175.2111143,False
67,155.5843417,943.4679998,True
68,126.6471607,173.0896441,False
69,175.6963025,432.05351659999997,True
70,104.2397378,1814.238165,True
71,109.1618567,123.1203366,False
72,175.0351129,139.116892,False
73,171.5480917,137.955008,False
74,177.9996352,,True
75,116.0942818,800.1835049,True
76,129.0087312,119.0295199,False
77,143.9258939,448.11387030000003,True
78,104.7813502,1644.76495,True
79,98.33650692,156.9914788,False
80,125.072499,874.7989372,True
81,149.7254341,961.3587315,True
82,128.7631089,,True
83,109.2183705,1071.3616749,True
84,147.0801398,563.80679924,True
85,146.1232311,137.1517106,False
86,131.7009791,89.60520937,False
87,155.5992755,,True
88,102.2823728,182.7738505,False
89,117.0666289,147.6599641,False
90,124.2925309,160.2604243,False
91,93.33451177,999.6923272,True
92,125.2362296,167.4341543,False
93,130.2349424,625.0450121,True
94,135.2181275,128.9902415,False
95,141.7779799,115.2115463,False
96,134.1479359,116.9349056,False
97,129.9926012,178.7632664,False
98,145.5279977,335.6427533,True
99,121.8872426,634.1389163,True
100,91.11889092,124.3541377,False
101,122.5106089,952.9251501,True
102,189.0015044,167.0398991,False
103,147.1954869,118.1679905,False
104,58.07307398,600.8510294,True
105,143.0323718,1448.7965119,True
106,145.9997082,94.6624422,False
107,168.1527883,135.4788538,False
108,169.3974652,789.0827129,True
109,164.7688242,145.4608236,False
