,Mystery_Data_X,Mystery_Data_Y,Modified,Index
0,159.7625847,127.8587299,FALSE,0.290905003
1,159.1378956,164.7326466,FALSE,0.290675145
2,209.1296464,191.7016274,FALSE,0.29215162
3,71.54714223,114.0142903,FALSE,0.292195669
4,85.99753008,183.915043,FALSE,0.29163437
5,121.6228417,204.6251795,FALSE,0.293513091
6,198.7616643,219.0684385,FALSE,0.296269016
7,155.7175752,1137.152756,TRUE,0.429019705
8,113.9027096,101.7174858,FALSE,0.294032343
9,116.2527083,168.8391611,FALSE,0.290843492
10,146.3317828,164.0872304,FALSE,0.290655655
11,185.1252797,160.8567716,FALSE,0.290531955
12,136.7498917,186.0328183,FALSE,0.291761931
13,126.7963713,991.765208,TRUE,0.402250392
14,113.1654907,175.8612603,FALSE,0.29117114
15,150.2715498,178.8488394,FALSE,0.291342057
16,111.2401251,163.9962454,FALSE,0.290651902
17,101.2355094,175.1984058,FALSE,0.291135186
18,136.767877,186.633525,FALSE,0.29180247
19,197.2615734,195.3570052,FALSE,0.292483794
20,110.7759965,119.6965254,FALSE,0.291569655
21,145.0527221,1031.498425,TRUE,0.405142704
22,145.6530118,95.92617454,FALSE,0.2951824
23,100.0165824,,TRUE,0
24,214.4089096,,TRUE,0
25,102.2130741,690.4566302,TRUE,0.400492049
26,132.1605879,901.9305819,TRUE,0.400886075
27,75.46826432,144.7087979,FALSE,0.290314635
28,119.5566886,170.5023179,FALSE,0.290921974
29,144.8758748,163.6089328,FALSE,0.290637358
30,126.8891224,380.7301231,TRUE,0.392264205
31,136.5114288,134.8759977,FALSE,0.29053693
32,74.24043472,437.8825084,TRUE,0.404635368
33,116.5971719,135.5144911,FALSE,0.290510788
34,152.3051486,200.6598393,FALSE,0.293011028
35,108.2232002,114.8723388,FALSE,0.292097133
36,126.7563764,179.3334527,FALSE,0.291372222
37,202.3124804,181.5361527,FALSE,0.291500741
38,181.0738318,142.4623902,FALSE,0.290337743
39,98.01149024,129.9123382,FALSE,0.290782976
40,86.51055599,141.1119219,FALSE,0.290358194
41,104.5288397,771.8084771,TRUE,0.400715492
42,174.4063543,210.7422211,FALSE,0.294485159
43,134.4688454,,TRUE,0
44,142.5699358,166.7232605,FALSE,0.29075394
45,89.27228131,,TRUE,0
46,174.4571194,172.955531,FALSE,0.291040409
47,151.6839399,177.7190226,FALSE,0.291278584
48,61.81517548,612.5205003,TRUE,0.400281811
49,108.298672,106.6450813,FALSE,0.293185429
50,92.70953619,93.62171094,FALSE,0.295711619
51,129.3493328,107.1125682,FALSE,0.293119733
52,179.6310412,1806.462,TRUE,0.678064992
53,153.0829776,902.5331425,TRUE,0.400861998
54,122.8155982,159.0623822,FALSE,0.290468048
55,167.5086302,191.8322491,FALSE,0.292160954
