,Mystery_Data_X,Mystery_Data_Y,Modified
0,143.29295344759828,978.9397800397412,True
1,80.52398102185066,81.89121582018832,False
2,98.7032216090724,1065.490227013531,True
3,129.86194154603217,117.8174544402555,False
4,80.65851737417367,2239.9776813829185,True
5,120.38792148719529,,True
6,128.7353391920436,127.88646297240184,False
7,112.39666814472773,604.1604462538329,True
8,140.6980510218659,924.1041523581484,True
9,103.2342518298793,1449.2654533252116,True
10,106.29865998414394,,True
11,124.56671824157984,566.8223725373851,True
12,143.72348433616378,43.81099866082077,False
13,170.3336902715114,126.27726201018156,False
14,138.32771751960013,131.07402238499466,False
15,137.6828879826985,85.90939335246814,False
16,104.21261893648246,121.69123150354616,False
17,108.78996126544874,379.01088399462185,True
18,179.23636320747914,1291.0043150864217,True
19,176.48982239666623,363.5367292880866,True
20,66.49382131290095,108.90049446198616,False
21,157.27493627622547,110.24825908223308,False
22,111.84443900881168,170.6156383624627,False
23,150.34210154677794,427.04172245997546,True
24,106.22862336423786,153.24914045316822,False
25,105.49048035234571,783.8776047120193,True
26,99.58297884075525,719.3180218697593,True
27,88.27519264009547,,True
28,113.6642705990444,60.01840164596087,False
29,39.83119908370271,1738.8948602043065,True
30,120.45125060154182,2662.737420907757,True
31,72.6569815010252,65.80670048548369,False
32,134.6985554394553,777.9871185783891,True
33,129.68634763780167,1081.3958787492527,True
34,136.243942222021,,True
35,132.88682817856073,173.25639738667948,False
36,64.71454611670366,,True
37,126.76312743480094,119.85926380025256,False
38,136.40943550544455,,True
39,112.63061307438308,33.173931700093384,False
40,122.96624972356815,115.94091957011491,False
41,138.8094707485608,113.6483277312954,False
42,111.51708260142236,121.26189586889797,False
43,152.60695750881504,1821.5140534419922,True
44,146.92952897459827,,True
45,135.4841454024266,887.0137756645211,True
46,143.9908202348953,133.45189383249777,False
47,90.28810538260107,88.58771414769792,False
48,106.7554534563207,109.87057663453244,False
49,110.58651981816952,110.72414492068393,False
50,128.418735230377,94.49693999035468,False
51,151.5379426996566,97.26662899375908,False
52,137.8045064016766,871.1180326774412,True
53,121.81311750419404,146.71289466018516,False
54,98.78487871766372,96.87393651482876,False
55,122.64877168584098,97.76167249899989,False
56,122.033575876449,1671.547014913928,True
57,99.48615833939722,118.28731894090257,False
58,99.46965284242002,710.1404467656506,True
59,91.25236129135224,129.84623028884482,False
60,85.99119827700248,,True
61,124.600001994689,110.87245066822685,False
62,183.72177850207447,1578.7909296858227,True
63,126.9504751767888,104.44240037450976,False
64,176.07173552863858,780.7732153419425,True
65,128.91291142997264,487.7572068483837,True
66,32.07168393408661,641.8951091294778,True
67,126.28547772477164,554.2065840883333,True
68,114.8702476421392,888.1037574944047,True
69,114.97222538219935,106.94901357132456,False
70,94.92374666732184,137.85283561710054,False
71,86.86540369604535,88.97866448323626,False
72,157.50792891197716,635.6894851176694,True
73,124.99410070895176,144.0023229676424,False
74,135.3307294164115,1513.669563076187,True
75,90.41799184577334,1641.0664919716462,True
76,128.84786769718002,505.8189969048508,True
77,143.19226363649938,1271.3382665633658,True
78,140.9756370018749,1471.5611581988876,True
79,168.91092942088133,96.54418021493494,False
80,149.56358591704765,366.828435866047,True
81,139.53879423468237,160.51689463282156,False
82,94.0306851038479,531.2293033821487,True
83,223.5294934706089,884.7690805577708,True
84,118.81978598976022,1729.1432036338547,True
85,129.23157339404554,1504.7598391721926,True
86,135.23336452982105,138.32304524305354,False
87,127.37833198130517,1683.6072402907564,True
88,112.15475326749686,409.7405221819677,True
89,76.21741233519444,98.94687869249456,False
90,135.64330056060703,828.3448534844384,True
91,141.95950112961458,626.3425552318952,True
92,80.47545358725351,796.323844962706,True
93,124.4247540168555,139.59128689005126,False
94,152.37655843030677,,True
95,76.08171631397293,115.17608947982713,False
96,121.58506318390272,,True
97,102.02886482505116,109.2795986412447,False
98,123.61815883077446,447.9584578278563,True
99,140.5118671531183,,True
100,123.00861518768068,134.70258366619242,False
101,174.01803303836786,,True
102,138.53482608136596,593.9935617809771,True
103,170.42624612689283,91.79403387190293,False
104,157.52361398002856,171.663122259867,False
105,91.13711773993448,206.0585048665152,False
106,137.42655556864742,726.6688590575083,True
107,82.61743017397438,1010.9599064814186,True
108,149.96257647840372,,True
109,159.1592651576165,1574.4327639846824,True
110,107.05233925610187,186.6630751884753,False
111,146.6367915662322,110.5828119862382,False
112,113.18060794931272,,True
113,149.20714309565693,536.1457917368401,True
114,121.7495854302812,401.79469305529733,True
115,115.32862583566272,113.91140737076373,False
116,192.46488135357592,2569.3563265428566,True
117,114.95407387071096,1213.3079564623886,True
118,185.91185851979893,1526.2998071627753,True
119,112.50514560584968,1634.4461042656967,True
120,174.14463356033573,789.3302368486984,True
121,77.27670372500253,824.1900569732001,True
122,84.70214195372765,1061.1407197418828,True
123,115.46477701131772,83.90968885874258,False
124,127.10732619507556,84.2553796101954,False
125,140.44429877099589,97.9064247885572,False
126,96.4167485358482,97.86539052225017,False
127,158.55309939809865,893.7423085600412,True
128,154.54364199496752,697.0717469448751,True
129,172.45027090453095,66.48782779102181,False
130,102.50811818991218,,True
131,118.85503485507807,1157.6458735289898,True
132,108.40692376066764,698.2243042589781,True
133,87.33511563882904,97.119283586487,False
134,144.78913235187156,169.34062693532007,False
135,162.5698726007285,98.86073702228434,False
136,122.59796906336057,134.3720146208577,False
137,87.37075299541036,,True
138,141.28609930845946,838.5449958240908,True
139,115.31160913725468,107.23208221911548,False
140,126.1984117718102,789.012573633086,True
141,139.92324108078546,705.0012267080417,True
142,172.0803896173357,92.76160561721238,False
143,199.3817081335881,881.8032762726516,True
144,77.70110326118036,107.79672422568586,False
145,111.34748372640608,91.30322005843796,False
146,120.88541239382704,281.4895113702427,True
147,118.38512782105832,,True
148,103.41832350438276,100.76804449642576,False
149,133.88167487373462,1683.5524383443687,True
150,102.25201418387876,,True
151,75.19328512830364,142.8976967305734,False
152,139.50341398098652,,True
153,124.71601048620268,1888.6817520008913,True
154,137.70363703267503,80.91928185451837,False
155,111.2011817597555,1641.8074060421382,True
156,103.94392211213678,165.28816346459436,False
157,134.50270210552054,730.2325441856291,True
158,137.77123026264636,145.2029642347215,False
159,202.89843806180136,919.5912984305496,True
160,114.98771890137466,1125.957926037866,True
161,131.73106305137946,903.9559760874511,True
162,110.9279050184362,96.32327854955815,False
163,76.90785832445415,75.80411920996421,False
164,165.65495731831166,85.58836046737427,False
165,127.50045070302068,104.00008951503284,False
166,121.7462907864876,107.68849823908202,False
167,140.2555680683838,,True
168,128.2544542315449,104.3359313970942,False
169,120.34281997647228,611.3549892350447,True
170,149.04442554162466,121.08049941411736,False
171,83.60654015509103,1104.8648029394715,True
172,117.1709008910171,144.54920862373453,False
173,142.90907663292566,123.79133410555224,False
174,103.83809940756848,235.89884108948482,True
175,133.6279279099968,675.9148212474522,True
176,141.63113120051293,,True
177,152.31003263932453,135.16783844848553,False
178,125.11329817665604,683.6244584009557,True
179,131.21282418272682,,True
180,163.07526592200506,83.36981986347608,False
181,169.82416971354886,522.832966717438,True
182,94.71699155903798,1512.949547395585,True
183,117.9827345469059,133.00329155576176,False
184,164.6923386547351,117.09514122849586,False
185,152.31296755603876,166.9042456953865,False
186,121.8870105299174,1267.2996442608091,True
187,98.85721105742826,371.87079212987294,True
188,99.46946576044418,,True
189,150.213790108766,79.12220302353252,False
190,110.93224047055108,323.88540010853615,True
191,55.85712319797464,164.09463467211012,False
192,147.83579377099457,967.3929944101689,True
193,73.16526032734797,150.38788639267486,False
194,163.758991236622,683.1019302297138,True
195,141.3256592733736,871.3227635925881,True
196,166.98496628592457,133.12529908781843,False
197,61.09750351104106,97.88627145655656,False
198,141.28126171381834,915.1435715371423,True
199,116.59828540158736,1181.7099575244515,True
200,100.80157068650249,101.54368325599307,False
201,98.26738701428329,82.29695047328188,False
202,103.2304518704689,1350.0779995470252,True
203,93.9038167502378,536.6770887842642,True
204,146.90333847256585,1030.465266018211,True
205,151.58102552557278,423.69358028953434,True
206,87.03375778686302,484.11066057716243,True
207,107.52968156117588,1079.6817065333287,True
208,169.83866860327385,141.7907478431722,False
209,140.12928447364638,947.9998318103127,True
210,51.238504761988025,570.2336113401194,True
211,132.2706534539135,673.061386933726,True
212,88.92575097737253,74.34945296003106,False
213,178.6133130989537,809.8044414513332,True
214,185.3946218917197,71.60733655845289,False
215,144.41454839063914,351.514222675438,True
216,132.96601743262596,1158.4566884288101,True
217,66.85262893152995,651.3014996727649,True
218,111.24126494786206,684.8190447119056,True
219,153.8666244339461,95.61126017945313,False
220,110.7086225641114,,True
221,161.32626898977804,123.81277662543512,False
222,161.34345968221555,88.32153725310795,False
223,146.59381650868823,92.19122885351965,False
224,68.09989827140706,,True
225,158.0487046381493,116.5906261309999,False
226,153.42959384429332,94.25369635136931,False
227,167.17851765507473,751.4586676904762,True
228,187.25680193673392,85.0449171077076,False
229,135.04057755124154,137.3697842645809,False
230,110.09475298932615,1162.546637973861,True
231,171.40086892076863,128.91125976959083,False
232,103.15314503703492,,True
233,153.40924299619738,121.32240922013334,False
234,138.29615534950707,657.9245076119701,True
235,184.5957822011933,434.3177375987294,True
236,106.92209942184655,90.08526127839714,False
237,67.86177755735392,134.95757841982046,False
238,172.5328604928014,297.545816436751,True
239,92.63369977165,,True
240,173.68596771610234,106.62646801277872,False
241,124.09693110148362,114.30475160631993,False
242,83.17049000396827,1535.9626276299414,True
243,71.51562606609316,639.2884445947402,True
244,100.31777986108143,1747.6090265235543,True
245,127.05501537065273,354.2934246076955,True
246,150.1487708605759,125.46756980675411,False
247,146.47347940655135,67.83135435234931,False
248,81.60278667526465,149.36990741718347,False
249,188.47926035262375,1408.8670106746201,True
250,137.6135728656011,491.6839047339895,True
251,105.86524714925838,771.8043089234711,True
252,131.9752999271332,63.70848996568888,False
253,83.24333965207127,1010.7630473769033,True
254,134.49507224156062,111.88317874425832,False
255,90.74247062350555,965.1949891173515,True
256,100.65902981915372,70.62447813023847,False
257,123.51020200273246,557.1371054993493,True
258,169.11348950849035,1129.98442461356,True
259,181.62753301894455,1177.7294392488827,True
260,95.97704015308555,87.22052366307354,False
261,152.74171197637295,655.2381065994565,True
262,158.2219963466619,148.84920188240923,False
263,197.9506090330439,56.22096880523621,False
264,113.52051770211554,95.63767344707612,False
265,80.13272913229498,100.8210598988056,False
266,80.04786299627759,631.5945211914245,True
267,138.39239684313935,114.47811055839304,False
268,142.08792178939834,1042.1690114704495,True
269,127.7108305339308,100.44889831183288,False
270,152.51988223237575,,True
271,120.12681813432468,99.46643507900548,False
272,127.31326662136487,400.32429942529376,True
273,104.01313584328597,,True
274,116.60485184794176,943.6222912693959,True
275,87.87690295380763,136.24203291226186,False
276,121.59057526237105,155.83448496222053,False
277,99.31930324411374,155.36043336916973,False
278,128.02785788009933,64.17056396652686,False
279,133.18587604415515,105.03400426365005,False
280,124.26327342729398,,True
281,163.9647244077136,,True
282,132.6010410487091,553.1197426264278,True
283,83.58183377687969,96.2133563505422,False
284,93.4516280606165,682.638932498068,True
285,120.40088401279591,71.56416727138249,False
286,149.26016706119736,533.0893944206452,True
287,145.20037761159242,143.2337058303631,False
288,170.07416122986726,872.7942779534594,True
289,91.22865167465822,554.7966373918377,True
290,157.5214294829762,,True
291,153.13085182062747,648.9468174478617,True
292,109.16762174361982,117.66657290685554,False
293,125.26946350816073,138.38657199996868,False
294,135.84805128110128,110.805207350671,False
295,85.83854131344916,968.2579631602016,True
296,70.50776015258661,1077.0731301847404,True
297,128.3063975145363,1171.6001607193616,True
298,125.11303656316342,409.75299116655333,True
299,124.05875460830067,970.0503475901862,True
300,108.06026138285364,,True
301,84.33625900031247,138.57983938888177,False
302,164.0085557803229,120.53675377412532,False
303,144.26431424826234,981.138776072856,True
304,180.77487028412253,129.88721391188471,False
305,87.44170180440427,726.2279175654811,True
306,112.85696057605854,89.42498682125796,False
307,163.02995974712198,85.32717821741961,False
308,154.26373881355966,107.56723441844274,False
