,Mystery_Data_X,Mystery_Data_Y,Modified
0,147.59828838484054,151.98355630807504,False
1,126.8832399944738,1076.435077049533,True
2,153.89276974988817,134.27788958390252,False
3,136.9798716807253,705.43472030487,True
4,125.09869213746016,764.3902400006639,True
5,133.54823129418753,,True
6,100.9505309588884,97.87183210975816,False
7,126.22014049932842,1121.7059471097236,True
8,187.6075238119722,,True
9,130.63893957010973,,True
10,112.48405214065328,,True
11,141.63915438510588,913.9468178538898,True
12,153.6112261968916,,True
13,111.4365561454742,,True
14,166.38703243648663,177.27684622559278,False
15,99.67740101606904,154.63774405012805,False
16,142.55419752279354,153.17474363489512,False
17,92.6744114977024,95.28828546787972,False
18,234.6918213485652,2726.068321632452,True
19,106.49606759735936,100.09297258236144,False
20,125.91178854064982,,True
21,126.38067042341407,159.21461677855424,False
22,121.74686414417388,,True
23,201.8092565504369,1860.0294145320643,True
24,123.88844986463432,1043.9007325408802,True
25,150.06898636882678,1823.6755602652343,True
26,205.13313361587933,,True
27,145.37685893306224,583.0053687168537,True
28,117.06317093815896,2681.2336681731867,True
29,121.38177565260408,1372.8468851705024,True
30,134.0056427873037,1483.6494390532553,True
31,165.77101032205323,119.70412626098,False
32,151.23780435772355,712.6882430331216,True
33,181.36082961978053,217.87667674067333,False
34,140.9072353155934,159.3485178718501,False
35,192.03527637593228,245.22756337088552,False
36,70.67857876552634,98.15425567509062,False
37,121.84406781243646,777.2275671538233,True
38,135.04823882018053,586.0831016733478,True
39,132.0360658074599,,True
40,137.10353851651152,150.24240199640676,False
41,114.76289576224336,,True
42,222.0327126903391,426.81485207136865,True
43,166.18288595417897,179.8317332112058,False
44,155.63496383179012,111.11258982013982,False
45,103.82706524745048,604.9602793650988,True
46,140.29078766503545,161.35378951451844,False
47,164.45485015544182,967.1210822218013,True
48,119.1899975620882,1250.2446421054349,True
49,197.38936515413997,129.10691028485485,False
50,135.51670383121012,835.1858313857788,True
51,153.2296343420522,1477.789737881758,True
52,91.77108408647518,141.8267374991952,False
53,140.85981474357212,162.61917669922528,False
54,86.21428641282742,958.3937829502677,True
55,172.23729380079595,143.90204457858297,False
56,73.54255364589962,114.31085662603384,False
57,136.87857547081612,674.8192788128536,True
58,101.6820637785814,162.10594698693873,False
59,166.92017125890902,141.87593243108938,False
60,130.82729861518277,96.31347691259798,False
61,129.27789820232292,796.3945209613477,True
62,138.0143591255044,,True
63,67.5991068716521,912.770987555206,True
64,140.3256285155256,83.48474497660042,False
65,162.74302445987954,137.26386787536498,False
66,141.26269858335576,105.97577421788182,False
67,80.4379627195541,780.4841516733273,True
68,140.78352015030833,106.54404266608536,False
69,212.95524396796748,818.5634916553786,True
70,177.14881250069612,325.86852647070873,True
71,104.01048607790746,933.6538951805035,True
72,129.06153535464088,1011.1915890071252,True
73,70.43117949225541,,True
74,83.87544156348415,753.6064578335167,True
75,83.32107891630676,168.54665643325353,False
76,212.9289690655997,1051.7450393633428,True
77,140.79562661661353,,True
78,105.50173314311073,171.64900692450058,False
79,126.80931232610918,2456.0483378435983,True
80,134.21011004512144,947.4166582533785,True
81,214.3361127936424,173.28017013053585,False
82,121.00117321827932,158.61352686338128,False
83,86.96803850297263,780.9269366947915,True
84,123.62583193385214,852.0418551289549,True
85,166.49480651154136,928.6265295209203,True
86,170.36021391051864,783.8449930498593,True
87,173.83818808054266,471.3216125434526,True
88,182.0804619480432,709.1612906647031,True
89,165.738449861622,172.47160522614814,False
90,162.74633258448182,174.22506257346924,False
91,141.84053801970495,348.6393328140907,True
92,169.73903471175078,150.11999199774291,False
93,148.6030547054492,1458.3436386329054,True
94,118.02312107448137,78.38095845754654,False
95,108.2253746675657,94.56823806472757,False
96,166.7391134080334,176.87850754097377,False
97,161.11667437671306,794.3190028756638,True
98,87.38938794446719,811.9096125998365,True
99,210.019309349734,181.13529766082377,False
100,84.91423841530155,,True
101,127.74526115383092,115.04843688449095,False
102,108.30365386875816,485.99754285194257,True
103,144.12859597269698,137.4034863490628,False
104,187.9064857028184,196.81029087688384,False
105,87.52473158436584,91.27783249640576,False
106,110.07057058261044,1097.5444748356877,True
107,66.85620308502612,130.47632664709147,False
108,126.006773824859,,True
109,108.1178013537319,939.0889784593548,True
110,113.20980118451652,1047.6109597291024,True
111,161.90580569941028,972.2896778359736,True
112,66.7541663395724,,True
113,117.07656259832156,131.9759100791654,False
114,147.6560755827769,172.49553660625187,False
115,170.05868694397435,163.85010226249918,False
116,146.6961301933588,659.7831538201954,True
117,178.35866002311343,133.41709716604012,False
118,81.80659574744271,691.4542660874745,True
119,109.30664296971402,1889.5009396992432,True
120,100.2175205847501,146.34798547428034,False
121,200.77829751827204,186.0492588718793,False
122,149.08557060008727,92.60919382864482,False
123,107.71420401957624,653.7865758877836,True
124,114.1475790476491,,True
125,141.0138414407352,,True
126,130.99409243881092,507.46657036471925,True
127,174.77827877149858,761.7003833429757,True
128,128.8196887491141,603.9644141460004,True
129,164.82640938694146,1407.3674833432378,True
130,209.77705058303133,180.9724365488258,False
131,98.57853072683508,,True
132,141.4369138293917,137.95760620947874,False
133,168.47354805109964,,True
134,152.3191936131206,953.1686224191837,True
135,233.11823987213612,,True
136,160.58476986499167,344.04802138387475,True
137,68.24196122017008,859.3120015427089,True
138,172.077787480217,120.42769334957084,False
139,154.3362166192912,143.65565738323158,False
140,117.8851551107078,567.5210363228821,True
141,117.36599063824164,153.4615828976536,False
142,120.2470463918398,1038.778311060432,True
143,119.43136084853026,119.64521463076166,False
144,134.9326841729512,122.41548716688064,False
145,150.48403213804946,121.39634523024048,False
146,175.39020600184074,210.25621600058923,False
147,146.50628702134657,597.9612783364441,True
148,139.0581702185369,188.65862855825333,False
149,214.9211451189177,599.2654141353391,True
150,134.84467690935435,574.2308987586829,True
151,117.98575428083538,950.5685280947823,True
152,132.50797779032396,783.9326547588461,True
153,125.40872831461428,505.5802920910737,True
154,108.88509541878638,805.4338147307453,True
155,175.41415255612532,1020.0089807932709,True
156,104.02346653147214,111.25446604090916,False
157,113.99307123675024,276.32720746580117,True
158,154.38810275619306,154.4645041087123,False
159,100.31799572818862,796.0546553081547,True
160,91.77373953248434,,True
161,116.99995136792684,172.43696464927828,False
162,111.45746187128226,168.35756833998144,False
163,107.89713834310272,170.12060731082877,False
164,135.37558445017785,,True
165,146.98554820149155,164.04763462715135,False
166,128.94141513052827,487.2551157574631,True
167,100.77949194065404,180.50822781240345,False
168,151.0872721162398,138.65483900465927,False
169,170.6135126167498,533.3179204484292,True
170,204.65127711417855,187.2807320552192,False
171,190.25758291421425,1089.585734926216,True
172,200.1791069881511,,True
173,91.55451496465346,284.74927276977877,True
174,139.77081011722146,871.9391034805979,True
175,210.27921579760263,165.97720368933915,False
176,135.76456314086954,,True
177,146.43459290472146,148.30836542376832,False
178,161.6793383141778,1755.567731485231,True
179,144.5433469958555,1281.3847005742145,True
180,195.29563530453527,1000.4032109694415,True
181,190.7579863051186,130.8111816418163,False
182,89.12746888470319,,True
183,164.14334871977582,161.54629812957984,False
184,205.10571468069867,,True
185,170.08653771300996,206.4466679274184,False
186,231.8708943837917,1350.8984734060034,True
187,142.36878903207264,797.8212527949725,True
188,121.1505999446214,,True
189,184.74095200228825,,True
190,144.47090370493004,855.0853834466615,True
191,172.93729401362688,906.5123210989921,True
192,86.34309171782141,155.0974291321645,False
193,172.0964039146042,498.3352031954065,True
194,130.02472469947529,165.87230180675138,False
195,154.5659034186432,127.00654056226222,False
196,211.2957637979753,187.01276435856104,False
197,132.3155912910003,,True
198,158.22730191069633,161.82826398545015,False
199,165.99932107156567,141.00302698638714,False
200,153.60574131005615,146.54931418593884,False
201,158.76908939686172,136.9415503112986,False
202,123.52309377574288,131.89172405525193,False
203,127.93836158641156,461.5933562188871,True
204,163.60898383579533,172.03567683081428,False
205,107.23564226727466,811.6411544768882,True
206,136.44134876961004,758.7591996215934,True
207,196.37654323035648,201.7224433067433,False
208,149.10295097924714,177.06225240393226,False
209,123.82902600664087,728.0921938222123,True
210,135.00661311461022,182.94630572223616,False
211,125.48325290961512,370.45350503676895,True
212,78.06164890806329,76.53717479488186,False
213,114.47346270853092,1089.9648130048886,True
214,119.610335266666,165.52609195258418,False
215,129.67471722445376,138.8052483071043,False
216,118.52942537350889,79.60596611405784,False
217,126.06561924559412,427.98592171806877,True
218,90.8529573112434,1170.6343534457492,True
219,79.02310273021212,151.20251294198033,False
