,Mystery_Data_X,Mystery_Data_Y,Modified
0,160.4982333,159.0248797,False
1,183.1594673,160.843976,False
2,138.6097081,383.5020649,True
3,122.5108218,131.2606823,False
4,160.2391875,159.5304827,False
5,134.9062184,113.5092153,False
6,107.0995427,112.6526493,False
7,140.9677313,1864.9742781,True
8,147.7247941,626.0836487,True
9,160.6671602,,True
10,150.5097557,111.791678,False
11,124.2988639,160.5551584,False
12,124.9817985,784.2172587,True
13,106.7428555,,True
14,183.5315151,185.895182,False
15,176.1222905,154.4110859,False
16,150.1632393,,True
17,178.4473604,166.8566243,False
18,160.1099261,152.7275166,False
19,106.102767,87.21564593,False
20,167.0274651,185.8928735,False
21,151.5897823,856.6172492000001,True
22,171.7227438,94.71755169,False
23,101.8630972,127.9523071,False
24,60.60851331,138.243564,False
25,98.86487028,133.5368702,False
26,131.7479375,137.0339496,False
27,159.2812486,180.8843738,False
28,112.124873,144.6616283,False
29,119.2884966,93.03476075,False
30,113.9053097,,True
31,133.8494831,139.0900036,False
32,201.9986241,146.5239935,False
33,143.7357332,1429.4074588,True
34,105.985245,,True
35,137.1190178,1023.8062256000001,True
36,131.9780842,108.65443,False
37,103.8514798,707.8155058,True
38,164.1138106,630.4492599,True
39,97.77070809,101.0911402,False
40,120.368213,138.7749569,False
41,134.2282433,84.26328287,False
42,125.2136005,126.663593,False
43,168.4937218,1473.6119449,True
44,155.5182334,106.3028636,False
45,100.6245621,180.5708159,False
46,124.2197162,137.7935396,False
47,163.6271395,384.7711511,True
48,136.9676552,124.0312378,False
49,127.5781166,190.8746192,False
50,85.62427989,119.1420088,False
51,120.4901199,361.08928622999997,True
52,97.61554157,164.2434627,False
53,116.8012,101.867144,False
54,144.9758762,113.0989019,False
55,98.91938395,169.2897308,False
56,130.9130501,105.5409876,False
57,163.3162374,119.5426766,False
58,164.2751007,157.9434316,False
59,137.2579509,98.09263565,False
60,107.2627086,110.0709808,False
61,115.185207,159.8833664,False
62,118.3067957,139.4556047,False
63,130.8932272,126.3347104,False
64,112.3995554,1137.5003686,True
65,130.5458903,813.9638884999999,True
66,144.0454458,175.2111143,False
67,155.5843417,171.4679998,False
68,126.6471607,173.0896441,False
69,175.6963025,121.0535166,False
70,104.2397378,973.238165,True
71,109.1618567,123.1203366,False
72,175.0351129,139.116892,False
73,171.5480917,137.955008,False
74,177.9996352,145.2776459,False
75,116.0942818,115.1835049,False
76,129.0087312,119.0295199,False
77,143.9258939,,True
78,104.7813502,154.76495,False
79,98.33650692,156.9914788,False
80,125.072499,105.7989372,False
81,149.7254341,170.3587315,False
82,128.7631089,96.6631197,False
83,109.2183705,704.3616749,True
84,147.0801398,99.80679924,False
85,146.1232311,137.1517106,False
86,131.7009791,89.60520937,False
87,155.5992755,497.7043149,True
88,102.2823728,182.7738505,False
89,117.0666289,342.6599641,True
90,124.2925309,160.2604243,False
91,93.33451177,441.6923272,True
92,125.2362296,1514.4341543,True
93,130.2349424,367.0450121,True
94,135.2181275,128.9902415,False
95,141.7779799,115.2115463,False
96,134.1479359,116.9349056,False
97,129.9926012,178.7632664,False
98,145.5279977,,True
99,121.8872426,,True
100,91.11889092,313.3541377,True
101,122.5106089,1292.9251500999999,True
102,189.0015044,167.0398991,False
103,147.1954869,118.1679905,False
104,58.07307398,775.8510294,True
105,143.0323718,1414.7965119,True
106,145.9997082,622.6624422,True
107,168.1527883,460.4788538,True
108,169.3974652,1510.0827129,True
109,164.7688242,145.4608236,False
110,115.8248024,217.7568488,False
111,144.4930037,,True
112,108.8362708,171.6308241,False
113,123.0269265,757.154036,True
114,175.7298029,80.51358227,False
115,149.4583812,141.8074613,False
116,99.88262098,1046.9000879,True
117,122.4516371,158.9200255,False
118,133.3716237,412.0637799,True
119,69.44991877,135.8417137,False
120,107.2183126,125.5802862,False
121,171.8570692,470.5740075,True
122,91.53496767,94.70300347,False
123,116.4793768,148.014112,False
124,119.0552275,155.9789736,False
125,95.68777082,128.5408766,False
126,130.3043646,855.2541781,True
127,105.9691566,495.7282066,True
128,138.5177476,123.3352839,False
129,151.3485123,850.158064,True
130,105.8925963,85.48926167,False
131,137.9810313,122.9412276,False
132,144.9090395,87.47502726,False
133,199.9016938,231.6773202,False
134,154.5372383,105.8649048,False
135,120.392129,172.4315458,False
136,188.5472134,124.8738299,False
137,178.3880352,1374.7873329,True
138,160.2391929,160.6771758,False
139,159.6451233,119.4366734,False
140,170.1280786,74.50002482,False
141,115.5511906,657.8437619,True
142,130.2863503,159.5690712,False
143,146.2659118,571.7928542,True
144,141.0621214,,True
145,97.05353197,90.13683171,False
146,142.3123309,85.84337981,False
147,125.8431932,98.25590464,False
148,165.2579998,1231.0898456,True
149,127.7913175,,True
150,156.479082,161.515024,False
151,153.8193027,155.1336695,False
152,146.7297197,77.42205129,False
153,120.9927609,142.4675637,False
154,146.5090723,,True
155,119.2246957,1019.2614333,True
156,75.7201795,899.3872438999999,True
157,185.0892039,995.921308,True
158,152.8866521,,True
159,143.6544009,129.7279997,False
160,152.0679139,117.9112501,False
161,93.29824685,169.0979144,False
162,101.4183968,159.4373346,False
163,131.5432458,839.7793236,True
164,127.9208572,,True
165,139.1145738,,True
166,110.7022622,93.0557145,False
167,116.776437,890.2636396,True
168,109.0550585,120.3147453,False
169,154.0043355,1727.4795107,True
170,128.503446,108.4678974,False
171,111.5357032,99.4881459,False
172,154.9981088,168.4464112,False
173,89.60773235,130.2198136,False
174,127.0435169,161.788975,False
175,123.6140089,147.8897874,False
176,145.6522086,141.8416699,False
177,164.0783662,1038.412306,True
178,94.59170541,98.66365676,False
179,113.7183365,149.9822939,False
180,116.6941033,106.3964233,False
181,138.9074813,116.9933829,False
182,135.1883796,172.6720126,False
183,109.7982581,296.4335787,True
184,128.248622,,True
185,72.69514889,,True
186,141.156215,130.1861251,False
187,124.0296525,173.0910595,False
188,109.2218549,116.5354623,False
189,153.0308357,971.0069923,True
190,195.7162359,129.900507,False
191,111.4775394,127.6339879,False
192,118.4050229,132.2610835,False
193,131.9680917,123.5190625,False
194,125.5257363,132.9864795,False
195,146.9962678,1103.7775451,True
196,167.2353495,608.9138189,True
197,104.4302165,111.6933181,False
198,101.0688999,140.918719,False
199,147.952403,113.7947327,False
200,154.7357813,1018.7138366,True
201,135.0749191,364.1569802,True
202,118.7909587,120.7950325,False
203,158.4397639,416.24674519999996,True
204,181.4402267,127.605173,False
205,155.0863519,156.6578122,False
206,158.1974568,,True
207,106.0250408,153.6503442,False
208,105.2469401,109.2556514,False
209,85.59868785,211.5775701,False
210,144.6862694,154.7289595,False
211,65.39355353,147.9449903,False
212,146.9658914,150.2089752,False
213,168.8716953,121.9521083,False
214,140.3037743,109.018382,False
215,163.1658071,115.1237813,False
216,137.8587522,,True
217,95.68570772,113.7829092,False
218,113.7815793,883.45634602,True
219,149.0211764,112.4664306,False
220,144.2439047,890.3435974,True
221,162.2093246,120.4023065,False
222,94.55946993,118.2970215,False
223,122.0064078,92.76329925,False
224,135.9400379,120.5746665,False
225,138.5234894,139.6423974,False
226,113.2533215,136.2063841,False
227,145.8863841,93.86631857,False
228,171.4361327,125.928991,False
229,95.22899264,105.0259641,False
230,127.5175358,84.67952027,False
231,201.6267323,446.48501269999997,True
232,105.4331547,80.46816439,False
233,122.1830618,160.7559034,False
234,135.4613075,92.02342869,False
235,117.7796457,1129.3365527,True
236,121.0281031,129.4730949,False
237,140.6648283,,True
238,125.7119877,117.2815248,False
239,116.9542266,150.4119382,False
240,115.5136348,119.8742184,False
241,109.9024286,188.9326774,False
242,133.8546752,148.7632754,False
243,140.3137224,907.1322634,True
244,92.38498878,123.4070097,False
245,111.863973,107.5960387,False
246,179.6290209,60.51883371,False
247,190.1857669,,True
248,140.750107,154.1222607,False
249,134.1862079,134.1945081,False
250,188.7567387,124.4840998,False
251,147.6642112,157.3166017,False
252,103.2017066,499.74110010000004,True
253,124.0575691,399.95345169,True
254,146.4520018,72.78522275,False
255,131.2216409,798.3231861,True
256,150.3571135,115.2835381,False
257,116.4011036,160.5682926,False
258,102.0541983,82.95894673,False
259,104.0175545,134.9196893,False
260,160.0438905,135.7677639,False
261,163.7391503,,True
262,171.0833736,164.3691063,False
263,129.690607,148.4611976,False
264,168.4708143,96.40390483,False
265,124.2917964,108.387907,False
266,125.3250355,710.5687007,True
267,145.5955378,167.7731351,False
268,122.1524779,544.6778704,True
269,172.1512523,144.7245749,False
270,143.6352012,188.7226448,False
271,89.85380713,520.2210425000001,True
272,141.8252373,1295.1387321,True
273,203.4671177,,True
274,121.0882232,87.37775067,False
275,169.5856444,189.7925947,False
276,99.20011008,141.4522777,False
277,121.2519287,150.1357537,False
278,124.3085378,,True
279,153.1839421,155.2803937,False
280,105.5480804,133.1216956,False
281,162.5673004,155.2077125,False
282,102.7408312,600.2939441999999,True
283,138.0622429,115.5412415,False
284,175.315574,172.9571155,False
285,160.2813167,128.9440603,False
