,Mystery_Data_X,Mystery_Data_Y,Modified
0,159.7625847,127.8587299,False
1,159.1378956,164.7326466,False
2,209.1296464,191.7016274,False
3,71.54714223,114.0142903,False
4,85.99753008,183.915043,False
5,121.6228417,204.6251795,False
6,198.7616643,219.0684385,False
7,155.7175752,1137.152756,True
8,113.9027096,101.7174858,False
9,116.2527083,168.8391611,False
10,146.3317828,164.0872304,False
11,185.1252797,160.8567716,False
12,136.7498917,186.0328183,False
13,126.7963713,991.765208,True
14,113.1654907,175.8612603,False
15,150.2715498,178.8488394,False
16,111.2401251,163.9962454,False
17,101.2355094,175.1984058,False
18,136.767877,186.633525,False
19,197.2615734,195.3570052,False
20,110.7759965,119.6965254,False
21,145.0527221,1031.4984251,True
22,145.6530118,95.92617454,False
23,100.0165824,,True
24,214.4089096,,True
25,102.2130741,690.4566302000001,True
26,132.1605879,901.9305819,True
27,75.46826432,144.7087979,False
28,119.5566886,170.5023179,False
29,144.8758748,163.6089328,False
30,126.8891224,380.7301231,True
31,136.5114288,134.8759977,False
32,74.24043472,437.8825084,True
33,116.5971719,135.5144911,False
34,152.3051486,200.6598393,False
35,108.2232002,114.8723388,False
36,126.7563764,179.3334527,False
37,202.3124804,181.5361527,False
38,181.0738318,142.4623902,False
39,98.01149024,129.9123382,False
40,86.51055599,141.1119219,False
41,104.5288397,771.8084771,True
42,174.4063543,210.7422211,False
43,134.4688454,,True
44,142.5699358,166.7232605,False
45,89.27228131,,True
46,174.4571194,172.955531,False
47,151.6839399,177.7190226,False
48,61.81517548,612.5205003,True
49,108.298672,106.6450813,False
50,92.70953619,93.62171094,False
51,129.3493328,107.1125682,False
52,179.6310412,1806.4620004,True
53,153.0829776,902.5331424999999,True
54,122.8155982,159.0623822,False
55,167.5086302,191.8322491,False
56,97.7404207,404.8853738,True
57,133.9383854,158.9113196,False
58,117.6000821,1358.1298245,True
59,193.355362,144.9914235,False
60,147.5487184,97.41370999,False
61,152.1756535,1043.9293206,True
62,133.0200256,108.6266903,False
63,137.8605212,148.4508256,False
64,213.8883352,176.2529121,False
65,133.6894759,163.5518456,False
66,128.5485104,106.6398045,False
67,169.1405561,179.4083874,False
68,86.41078196,135.890207,False
69,134.5885237,191.0930833,False
70,89.24315201,177.111526,False
71,151.9971186,183.6415329,False
72,149.9751814,666.6898956,True
73,128.1376221,364.1210427,True
74,135.0432653,89.45331904,False
75,200.536778,476.2500288,True
