,Mystery_Data_X,Mystery_Data_Y,Modified
0,160.4982333,159.0248797,False
1,183.1594673,160.843976,False
2,138.6097081,571.5020649,True
3,122.5108218,131.2606823,False
4,160.2391875,717.5304827,True
5,134.9062184,113.5092153,False
6,107.0995427,112.6526493,False
7,140.9677313,127.9742781,False
8,147.7247941,145.0836487,False
9,160.6671602,607.4364125,True
10,150.5097557,111.791678,False
11,124.2988639,160.5551584,False
12,124.9817985,107.2172587,False
13,106.7428555,129.2742735,False
14,183.5315151,185.895182,False
15,176.1222905,154.4110859,False
16,150.1632393,93.74622529,False
17,178.4473604,920.8566243,True
18,160.1099261,152.7275166,False
19,106.102767,87.21564593,False
20,167.0274651,185.8928735,False
21,151.5897823,125.6172492,False
22,171.7227438,583.7175516899999,True
23,101.8630972,127.9523071,False
24,60.60851331,138.243564,False
25,98.86487028,133.5368702,False
26,131.7479375,137.0339496,False
27,159.2812486,180.8843738,False
28,112.124873,144.6616283,False
29,119.2884966,1051.03476075,True
30,113.9053097,167.6822802,False
31,133.8494831,139.0900036,False
32,201.9986241,146.5239935,False
33,143.7357332,123.4074588,False
34,105.985245,,True
35,137.1190178,169.8062256,False
36,131.9780842,108.65443,False
37,103.8514798,113.8155058,False
38,164.1138106,126.4492599,False
39,97.77070809,101.0911402,False
40,120.368213,138.7749569,False
41,134.2282433,84.26328287,False
42,125.2136005,126.663593,False
43,168.4937218,204.6119449,False
44,155.5182334,106.3028636,False
45,100.6245621,180.5708159,False
46,124.2197162,137.7935396,False
47,163.6271395,647.7711511,True
48,136.9676552,853.0312378,True
49,127.5781166,190.8746192,False
50,85.62427989,551.1420088,True
51,120.4901199,94.08928623,False
52,97.61554157,684.2434627,True
53,116.8012,101.867144,False
54,144.9758762,113.0989019,False
55,98.91938395,169.2897308,False
56,130.9130501,885.5409876,True
57,163.3162374,605.5426766,True
58,164.2751007,157.9434316,False
59,137.2579509,98.09263565,False
60,107.2627086,110.0709808,False
61,115.185207,159.8833664,False
62,118.3067957,139.4556047,False
63,130.8932272,417.3347104,True
64,112.3995554,151.5003686,False
65,130.5458903,670.9638884999999,True
66,144.0454458,175.2111143,False
67,155.5843417,171.4679998,False
68,126.6471607,173.0896441,False
69,175.6963025,121.0535166,False
70,104.2397378,930.238165,True
71,109.1618567,123.1203366,False
72,175.0351129,139.116892,False
73,171.5480917,137.955008,False
74,177.9996352,145.2776459,False
75,116.0942818,115.1835049,False
76,129.0087312,,True
77,143.9258939,130.1138703,False
78,104.7813502,1210.76495,True
79,98.33650692,156.9914788,False
80,125.072499,105.7989372,False
81,149.7254341,499.3587315,True
82,128.7631089,96.6631197,False
83,109.2183705,139.3616749,False
84,147.0801398,99.80679924,False
85,146.1232311,137.1517106,False
86,131.7009791,1072.60520937,True
87,155.5992755,188.7043149,False
88,102.2823728,182.7738505,False
89,117.0666289,147.6599641,False
90,124.2925309,160.2604243,False
91,93.33451177,120.6923272,False
92,125.2362296,167.4341543,False
93,130.2349424,164.0450121,False
94,135.2181275,128.9902415,False
95,141.7779799,115.2115463,False
96,134.1479359,,True
97,129.9926012,178.7632664,False
98,145.5279977,,True
99,121.8872426,,True
100,91.11889092,124.3541377,False
101,122.5106089,112.9251501,False
102,189.0015044,,True
103,147.1954869,118.1679905,False
104,58.07307398,891.8510294,True
105,143.0323718,184.7965119,False
106,145.9997082,94.6624422,False
107,168.1527883,135.4788538,False
108,169.3974652,116.0827129,False
109,164.7688242,145.4608236,False
110,115.8248024,1124.7568488,True
111,144.4930037,764.0648464999999,True
112,108.8362708,171.6308241,False
113,123.0269265,354.154036,True
114,175.7298029,,True
115,149.4583812,141.8074613,False
116,99.88262098,709.9000879,True
117,122.4516371,381.9200255,True
118,133.3716237,,True
119,69.44991877,135.8417137,False
120,107.2183126,125.5802862,False
121,171.8570692,227.5740075,False
122,91.53496767,94.70300347,False
123,116.4793768,148.014112,False
124,119.0552275,155.9789736,False
125,95.68777082,128.5408766,False
126,130.3043646,144.2541781,False
127,105.9691566,1544.7282066,True
128,138.5177476,773.3352839,True
129,151.3485123,151.158064,False
130,105.8925963,85.48926167,False
131,137.9810313,122.9412276,False
132,144.9090395,87.47502726,False
133,199.9016938,231.6773202,False
134,154.5372383,839.8649048,True
135,120.392129,172.4315458,False
136,188.5472134,124.8738299,False
137,178.3880352,121.7873329,False
138,160.2391929,160.6771758,False
139,159.6451233,119.4366734,False
140,170.1280786,74.50002482,False
141,115.5511906,108.8437619,False
142,130.2863503,159.5690712,False
143,146.2659118,160.7928542,False
144,141.0621214,142.0734999,False
145,97.05353197,,True
146,142.3123309,85.84337981,False
147,125.8431932,98.25590464,False
148,165.2579998,128.0898456,False
149,127.7913175,185.4292035,False
150,156.479082,161.515024,False
151,153.8193027,,True
152,146.7297197,1004.42205129,True
153,120.9927609,142.4675637,False
154,146.5090723,172.080087,False
155,119.2246957,132.2614333,False
156,75.7201795,,True
157,185.0892039,159.921308,False
158,152.8866521,82.129987,False
159,143.6544009,129.7279997,False
160,152.0679139,1666.9112501,True
161,93.29824685,169.0979144,False
162,101.4183968,159.4373346,False
163,131.5432458,165.7793236,False
164,127.9208572,127.3089568,False
165,139.1145738,143.7365666,False
166,110.7022622,833.0557145,True
167,116.776437,594.2636396,True
168,109.0550585,120.3147453,False
169,154.0043355,133.4795107,False
170,128.503446,108.4678974,False
171,111.5357032,99.4881459,False
172,154.9981088,168.4464112,False
173,89.60773235,130.2198136,False
174,127.0435169,161.788975,False
175,123.6140089,147.8897874,False
176,145.6522086,141.8416699,False
177,164.0783662,164.412306,False
178,94.59170541,539.66365676,True
179,113.7183365,149.9822939,False
180,116.6941033,106.3964233,False
181,138.9074813,116.9933829,False
182,135.1883796,172.6720126,False
183,109.7982581,117.4335787,False
184,128.248622,417.1053386,True
185,72.69514889,168.69854,False
186,141.156215,130.1861251,False
187,124.0296525,173.0910595,False
188,109.2218549,116.5354623,False
189,153.0308357,116.0069923,False
190,195.7162359,129.900507,False
191,111.4775394,127.6339879,False
192,118.4050229,1339.2610835,True
193,131.9680917,123.5190625,False
194,125.5257363,132.9864795,False
195,146.9962678,165.7775451,False
196,167.2353495,194.9138189,False
197,104.4302165,111.6933181,False
198,101.0688999,140.918719,False
199,147.952403,113.7947327,False
200,154.7357813,123.7138366,False
201,135.0749191,470.1569802,True
202,118.7909587,120.7950325,False
203,158.4397639,133.2467452,False
204,181.4402267,127.605173,False
205,155.0863519,2037.6578122,True
206,158.1974568,744.4252719,True
207,106.0250408,153.6503442,False
208,105.2469401,109.2556514,False
209,85.59868785,211.5775701,False
210,144.6862694,154.7289595,False
211,65.39355353,147.9449903,False
212,146.9658914,150.2089752,False
213,168.8716953,121.9521083,False
214,140.3037743,109.018382,False
215,163.1658071,115.1237813,False
216,137.8587522,,True
217,95.68570772,113.7829092,False
218,113.7815793,78.45634602,False
219,149.0211764,112.4664306,False
220,144.2439047,163.3435974,False
221,162.2093246,120.4023065,False
222,94.55946993,118.2970215,False
223,122.0064078,92.76329925,False
224,135.9400379,120.5746665,False
225,138.5234894,139.6423974,False
226,113.2533215,136.2063841,False
227,145.8863841,93.86631857,False
228,171.4361327,125.928991,False
229,95.22899264,849.0259641,True
230,127.5175358,84.67952027,False
231,201.6267323,136.4850127,False
232,105.4331547,245.46816439,True
233,122.1830618,160.7559034,False
234,135.4613075,92.02342869,False
235,117.7796457,556.3365527,True
236,121.0281031,129.4730949,False
237,140.6648283,115.3284036,False
238,125.7119877,117.2815248,False
239,116.9542266,,True
240,115.5136348,119.8742184,False
241,109.9024286,188.9326774,False
242,133.8546752,148.7632754,False
243,140.3137224,399.1322634,True
244,92.38498878,123.4070097,False
245,111.863973,,True
246,179.6290209,60.51883371,False
247,190.1857669,187.1767964,False
248,140.750107,,True
249,134.1862079,972.1945081,True
250,188.7567387,475.48409979999997,True
251,147.6642112,157.3166017,False
252,103.2017066,136.7411001,False
253,124.0575691,97.95345169,False
254,146.4520018,72.78522275,False
255,131.2216409,101.3231861,False
256,150.3571135,115.2835381,False
257,116.4011036,160.5682926,False
258,102.0541983,82.95894673,False
259,104.0175545,134.9196893,False
260,160.0438905,135.7677639,False
261,163.7391503,151.3666435,False
262,171.0833736,164.3691063,False
263,129.690607,148.4611976,False
264,168.4708143,96.40390483,False
265,124.2917964,108.387907,False
266,125.3250355,981.5687007,True
267,145.5955378,167.7731351,False
268,122.1524779,760.6778704,True
269,172.1512523,937.7245749,True
270,143.6352012,188.7226448,False
271,89.85380713,,True
272,141.8252373,133.1387321,False
273,203.4671177,133.3915273,False
274,121.0882232,87.37775067,False
275,169.5856444,450.7925947,True
276,99.20011008,141.4522777,False
277,121.2519287,150.1357537,False
278,124.3085378,538.4510482000001,True
279,153.1839421,155.2803937,False
280,105.5480804,133.1216956,False
281,162.5673004,1819.2077125,True
282,102.7408312,111.2939442,False
283,138.0622429,115.5412415,False
284,175.315574,172.9571155,False
