,Mystery_Data_X,Mystery_Data_Y
0,143.29295344759828,127.93978003974118
1,80.52398102185066,81.89121582018832
2,98.70322160907239,168.49022701353098
3,129.86194154603217,117.8174544402555
4,80.65851737417367,142.97768138291838
5,120.38792148719529,135.5246788139412
6,128.7353391920436,127.88646297240184
7,112.39666814472773,142.16044625383293
8,140.6980510218659,119.10415235814838
9,103.2342518298793,108.2654533252116
10,106.29865998414394,109.27245553278023
11,124.56671824157984,105.82237253738515
12,143.72348433616378,43.81099866082077
13,170.3336902715114,126.27726201018156
14,138.32771751960013,131.07402238499466
15,137.6828879826985,85.90939335246814
16,104.21261893648246,121.69123150354616
17,108.78996126544874,146.01088399462182
18,179.23636320747914,142.00431508642154
19,176.48982239666623,82.5367292880866
20,66.49382131290095,108.90049446198617
21,157.27493627622547,110.24825908223309
22,111.84443900881168,170.6156383624627
23,150.34210154677794,92.04172245997549
24,106.22862336423786,153.24914045316822
25,105.49048035234571,119.87760471201936
26,99.58297884075523,195.3180218697593
27,88.27519264009547,157.4058465594532
28,113.66427059904439,60.01840164596087
29,39.83119908370271,109.89486020430664
30,120.45125060154182,126.73742090775677
31,72.6569815010252,65.80670048548369
32,134.6985554394553,16.987118578389037
33,129.68634763780167,114.39587874925266
34,136.243942222021,25.926823939321707
35,132.88682817856073,173.25639738667948
36,64.71454611670366,68.24051327960298
37,126.76312743480094,119.85926380025255
38,136.40943550544455,119.22914994231645
39,112.63061307438309,33.173931700093384
40,122.96624972356817,115.94091957011493
41,138.8094707485608,113.64832773129541
42,111.51708260142237,121.26189586889797
43,152.60695750881504,172.51405344199216
44,146.92952897459827,88.30957457335776
45,135.4841454024266,170.01377566452106
46,143.9908202348953,133.45189383249777
47,90.28810538260107,88.58771414769792
48,106.7554534563207,109.87057663453245
49,110.58651981816952,110.72414492068393
50,128.418735230377,94.49693999035468
51,151.5379426996566,97.26662899375908
52,137.8045064016766,132.11803267744122
53,121.81311750419404,146.71289466018516
54,98.78487871766372,96.87393651482877
55,122.64877168584098,97.76167249899987
56,122.03357587644899,83.54701491392808
57,99.48615833939722,118.28731894090255
58,99.46965284242002,156.14044676565058
59,91.25236129135223,129.84623028884482
60,85.99119827700248,101.94187190739201
61,124.60000199468901,110.87245066822683
62,183.72177850207447,156.79092968582265
63,126.9504751767888,104.44240037450976
64,176.07173552863858,98.7732153419425
65,128.91291142997264,96.75720684838372
66,32.07168393408661,126.8951091294778
67,126.28547772477165,142.20658408833336
68,114.8702476421392,188.10375749440468
69,114.97222538219937,106.94901357132456
70,94.92374666732185,137.85283561710054
71,86.86540369604535,88.97866448323626
72,157.50792891197716,161.6894851176694
73,124.99410070895176,144.0023229676424
74,135.3307294164115,174.6695630761869
75,90.41799184577334,115.06649197164622
76,128.84786769718002,126.81899690485079
77,143.19226363649938,145.33826656336575
78,140.9756370018749,85.56115819888765
79,168.91092942088133,96.54418021493494
80,149.56358591704765,81.82843586604702
81,139.53879423468237,160.51689463282156
82,94.0306851038479,118.22930338214871
83,223.5294934706089,98.7690805577709
84,118.81978598976022,66.14320363385467
85,129.23157339404554,99.75983917219264
86,135.23336452982105,138.32304524305354
87,127.37833198130517,99.6072402907564
88,112.15475326749686,109.74052218196773
89,76.21741233519444,98.94687869249455
90,135.64330056060703,91.34485348443849
91,141.95950112961458,135.34255523189515
92,80.47545358725351,128.32384496270595
93,124.4247540168555,139.59128689005126
94,152.37655843030677,129.1668665021602
95,76.08171631397293,115.17608947982711
96,121.58506318390272,114.03983252503606
97,102.02886482505117,109.2795986412447
98,123.61815883077446,126.95845782785631
99,140.5118671531183,116.28806612606942
100,123.00861518768069,134.70258366619242
101,174.01803303836786,76.06790408036822
102,138.53482608136596,193.9935617809771
103,170.42624612689283,91.79403387190293
104,157.52361398002856,171.663122259867
105,91.13711773993447,206.0585048665152
106,137.42655556864742,149.66885905750829
107,82.61743017397438,128.95990648141856
108,149.96257647840372,124.88836862961062
109,159.1592651576165,145.43276398468245
110,107.05233925610187,186.6630751884753
111,146.6367915662322,110.58281198623821
112,113.18060794931272,75.54784575682558
113,149.20714309565693,120.14579173684015
114,121.74958543028119,127.79469305529733
115,115.32862583566273,113.91140737076373
116,192.46488135357592,90.35632654285627
117,114.95407387071096,121.30795646238853
118,185.91185851979895,189.2998071627752
119,112.50514560584969,108.44610426569675
120,174.14463356033573,98.33023684869838
121,77.27670372500253,141.19005697320006
122,84.70214195372765,117.1407197418828
123,115.46477701131772,83.90968885874258
124,127.10732619507556,84.2553796101954
125,140.44429877099589,97.90642478855719
126,96.4167485358482,97.86539052225015
127,158.55309939809865,142.7423085600413
128,154.54364199496752,88.07174694487513
129,172.45027090453095,66.48782779102181
130,102.50811818991218,180.75708196071716
131,118.85503485507809,69.6458735289898
132,108.40692376066765,107.22430425897817
133,87.33511563882904,97.11928358648701
134,144.78913235187156,169.34062693532007
135,162.5698726007285,98.86073702228434
136,122.59796906336057,134.3720146208577
137,87.37075299541036,108.31345663229531
138,141.28609930845946,109.54499582409079
139,115.31160913725468,107.23208221911548
140,126.19841177181021,163.012573633086
141,139.92324108078546,153.00122670804177
142,172.0803896173357,92.76160561721238
143,199.38170813358812,115.80327627265156
144,77.70110326118036,107.79672422568586
145,111.34748372640607,91.30322005843796
146,120.88541239382705,118.48951137024274
147,118.38512782105833,178.30267763106548
148,103.41832350438276,100.76804449642576
149,133.88167487373462,119.55243834436878
150,102.25201418387876,122.5381104263348
151,75.19328512830364,142.89769673057341
152,139.50341398098652,168.886523663214
153,124.71601048620269,100.68175200089118
154,137.70363703267503,80.91928185451837
155,111.2011817597555,138.80740604213815
156,103.94392211213678,165.28816346459436
157,134.50270210552054,77.23254418562911
158,137.77123026264636,145.2029642347215
159,202.89843806180136,143.59129843054959
160,114.98771890137466,159.95792603786597
161,131.73106305137946,115.95597608745113
162,110.92790501843619,96.32327854955815
163,76.90785832445415,75.80411920996421
164,165.65495731831166,85.58836046737427
165,127.50045070302069,104.00008951503285
166,121.7462907864876,107.68849823908202
167,140.2555680683838,66.5124691661853
168,128.2544542315449,104.3359313970942
169,120.34281997647227,116.35498923504471
170,149.04442554162466,121.08049941411736
171,83.60654015509103,145.86480293947153
172,117.1709008910171,144.54920862373453
173,142.90907663292566,123.79133410555224
174,103.83809940756849,71.89884108948482
175,133.6279279099968,156.9148212474522
176,141.63113120051293,59.447295151767676
177,152.31003263932453,135.16783844848553
178,125.11329817665603,97.62445840095572
179,131.21282418272682,39.2357482117137
180,163.07526592200506,83.36981986347608
181,169.82416971354886,136.83296671743798
182,94.71699155903798,112.94954739558503
183,117.9827345469059,133.00329155576176
184,164.6923386547351,117.09514122849586
185,152.31296755603876,166.9042456953865
186,121.88701052991739,123.29964426080915
187,98.85721105742826,123.87079212987292
188,99.46946576044418,65.93283274087631
189,150.213790108766,79.12220302353252
190,110.93224047055108,142.88540010853615
191,55.857123197974644,164.09463467211012
192,147.83579377099457,156.39299441016882
193,73.16526032734797,150.38788639267486
194,163.758991236622,113.10193022971383
195,141.3256592733736,144.32276359258807
196,166.98496628592457,133.12529908781843
197,61.09750351104106,97.88627145655656
198,141.28126171381834,167.14357153714226
199,116.59828540158735,142.70995752445157
200,100.80157068650249,101.54368325599309
201,98.26738701428327,82.29695047328188
202,103.2304518704689,90.07799954702536
203,93.90381675023781,115.67708878426419
204,146.90333847256585,111.4652660182109
205,151.58102552557278,94.69358028953434
206,87.03375778686302,115.11066057716242
207,107.52968156117588,127.68170653332878
208,169.83866860327385,141.7907478431722
209,140.12928447364638,137.99983181031268
210,51.238504761988025,118.23361134011944
211,132.2706534539135,129.06138693372606
212,88.92575097737253,74.34945296003106
213,178.6133130989537,119.80444145133325
214,185.39462189171974,71.60733655845289
215,144.41454839063914,108.51422267543802
216,132.96601743262596,87.45668842881004
217,66.85262893152995,116.30149967276489
218,111.24126494786206,112.8190447119056
219,153.8666244339461,95.61126017945311
220,110.70862256411141,125.7341748439367
221,161.32626898977804,123.81277662543512
222,161.34345968221555,88.32153725310795
223,146.59381650868823,92.19122885351965
224,68.09989827140706,147.56817900455948
225,158.0487046381493,116.5906261309999
226,153.42959384429332,94.25369635136931
