,Mystery_Data_X,Mystery_Data_Y,Modified
0,115.74705775202304,1009.2589810057781,True
1,129.21207016828825,142.92948021290488,False
2,107.22257663996815,,True
3,206.6829218222638,209.34695292372277,False
4,194.05042248478844,461.93112545533427,True
5,151.4204041782276,147.187081810034,False
6,155.37284967686497,176.583293308212,False
7,84.84081572760697,147.9567325785168,False
8,96.73239391951104,616.0526960410407,True
9,131.61276810460674,384.764070596182,True
10,129.6591259595295,160.04383958318667,False
11,92.13344867931175,478.5535422641865,True
12,122.2007329390726,1000.3992410793203,True
13,113.93052874629986,155.99236476039775,False
14,160.52232205037393,200.2273407680893,False
15,185.4528213605709,206.7122918763751,False
16,86.45119071749474,697.5233243196174,True
17,74.09940506861861,548.1907882858552,True
18,148.25973972600258,718.5548740961908,True
19,141.87854668180364,162.11622199089788,False
20,151.4258879795943,183.29663872005685,False
21,125.4567876810148,1103.069389981897,True
22,111.04595253065622,137.56729988778451,False
23,147.58439080604165,216.75094025129675,False
24,152.8514718579559,484.5298758837259,True
25,183.9126675042119,720.6934003931049,True
26,147.20931871647997,1033.9577041089212,True
27,208.72033627490333,540.0281004287498,True
28,189.4892589528689,,True
29,135.3539752389043,140.04965099433213,False
30,104.75165875747513,158.1499026129362,False
31,133.6631488993721,107.21890291165876,False
32,129.4852425151175,141.54629940613552,False
33,203.1193847279851,731.6107749775128,True
34,40.70279005043595,115.5882465451165,False
35,130.36155462799636,169.4966592257765,False
36,116.08087985415392,114.0095289980529,False
37,130.5962646489728,1170.7460611073718,True
38,118.17801604391056,164.56971705394284,False
39,214.5522962451937,567.4934145891829,True
40,138.62063862329498,938.0889844599037,True
41,124.90512432657437,119.74258362405678,False
42,95.44908086141422,102.28746176558371,False
43,161.89075331213394,895.9122131401175,True
44,78.23792674035307,83.46491405984293,False
45,136.5219196476733,182.6087380019844,False
46,122.09175929529766,150.82377033949834,False
47,71.31552999154249,1074.3059540015195,True
48,139.96186413502463,166.8630680026734,False
49,85.39491478870647,304.77916026686626,True
50,141.11268207148782,,True
51,114.31146240849677,94.3367958135889,False
52,131.11623001599784,103.13494965646572,False
53,121.90990466188995,159.38064862442295,False
54,73.76803931214873,160.74938802805525,False
55,104.38849628433104,94.4217949357457,False
56,116.9982765832812,,True
57,147.36249226781587,108.02125991422744,False
58,147.08081793869533,159.63187929076548,False
59,148.47882200838131,,True
60,203.3523038568683,208.956418872797,False
61,87.78887668417707,152.36014960732635,False
62,125.78018795576791,118.88599498483347,False
63,156.11191374988255,157.04518469052448,False
64,127.95896419298576,1353.5752561303975,True
65,146.42081696225037,200.3948922818637,False
66,116.60443965915432,160.69517847765115,False
67,133.37286755342404,83.89501461423535,False
68,121.63464962451978,,True
69,151.09953444998763,167.7576339993814,False
70,125.39183400301516,198.8934805382888,False
71,200.0951691401229,170.44908102209337,False
72,206.3194761013238,173.05286666468714,False
73,158.97364735073265,142.24474735977628,False
74,111.27332717140146,111.7958855058742,False
75,135.3935335813148,,True
76,137.9774349736869,157.18435114189737,False
77,111.5181231554617,631.8730181644215,True
78,127.69170026076752,128.6810463473084,False
79,122.7359601651223,177.25127755866836,False
80,139.48041396469668,,True
81,164.2428892371381,161.79473574139075,False
82,170.42477403872866,816.280123673989,True
83,164.8967269656004,180.1706639975096,False
84,156.24783821953167,99.34072478551384,False
85,157.56500049692127,72.05751162166355,False
86,76.02602994703093,152.81695660068198,False
87,144.78847785959238,146.37718775843308,False
88,154.28896323445497,567.9260720358614,True
89,94.52432927377704,141.50873186706292,False
90,136.37488976168493,143.26704368625812,False
91,76.5615866249901,1051.8758003908167,True
